id,selling_date,vehicle_type,transmission_type,fuel_type,repaired,seller,brand,odometer,horse_power,manufactured_date,price
7412,2011-03-24 04:03:20,compact car,Manual,gasoline,Yes,292,fiat,"100,000km",44,1990,"240,000 Rwf"
7413,2011-04-02 14:38:39,sedan,Manual,diesel,,140,volkswagen,"150,000km",90,1992,"12,238,800 Rwf"
7414,2011-04-03 11:39:49,sedan,Manual,gasoline,,19,audi,"150,000km",0,1999,"24,480,000 Rwf"
7415,2011-03-12 22:58:15,van,Manual,diesel,,894,volkswagen,"150,000km",174,2000,"204,000,000 Rwf"
7416,2011-03-22 18:55:21,SUV,Manual,diesel,,606,mitsubishi,"125,000km",150,2007,"121,080,000 Rwf"
7417,2011-03-11 10:40:50,compact car,Automatic,gasoline,,798,smart,"50,000km",71,2004,"48,240,000 Rwf"
7418,2011-03-21 18:58:53,compact car,Manual,gasoline,,734,audi,"150,000km",75,1998,"36,600,000 Rwf"
7419,2011-03-09 15:48:23,compact car,Manual,gasoline,,134,volkswagen,"150,000km",60,1991,"264,000 Rwf"
7420,2011-03-07 15:36:56,compact car,Manual,gasoline,,225,seat,"150,000km",50,1992,"1,198,800 Rwf"
7421,2011-03-20 14:57:26,SUV,Manual,gasoline,,921,subaru,"150,000km",124,1992,"24,228,000 Rwf"
7422,2011-03-05 15:36:17,station wagon,Manual,,,402,sonstige_autos,"5,000km",0,1992,"900,000 Rwf"
7423,2011-03-25 20:50:26,compact car,Manual,gasoline,,194,ford,"150,000km",60,1997,"420,000 Rwf"
7424,2011-03-21 02:00:26,station wagon,Automatic,gasoline,,424,mercedes_benz,"150,000km",122,1993,"12,240,000 Rwf"
7425,2011-03-10 21:54:47,station wagon,Automatic,gasoline,,253,bmw,"150,000km",170,1993,"13,198,800 Rwf"
7426,2011-04-01 22:46:43,,Manual,diesel,,399,ford,"150,000km",116,2011,"24,600,000 Rwf"
7427,2011-03-05 22:39:48,compact car,Manual,gasoline,,58,daihatsu,"150,000km",56,1998,"1,188,000 Rwf"
7428,2011-03-16 18:54:55,sedan,Manual,gasoline,,147,fiat,"100,000km",60,1998,"12,300,000 Rwf"
7429,2011-03-14 14:49:55,,,,,179,kia,"5,000km",0,2012,"24,660,000 Rwf"
7430,2011-03-17 19:47:38,compact car,Manual,gasoline,Yes,15,ford,"150,000km",50,1996,"480,000 Rwf"
7431,2011-04-01 12:58:37,sedan,Automatic,gasoline,,596,mercedes_benz,"150,000km",136,1994,"24,300,000 Rwf"
7432,2011-03-14 18:39:39,sedan,Manual,gasoline,,204,bmw,"150,000km",102,1989,"1,140,000 Rwf"
7433,2011-04-05 12:56:15,sedan,Manual,gasoline,,38,ford,"150,000km",50,1996,"840,000 Rwf"
7434,2011-03-25 16:56:37,sedan,Manual,gasoline,,457,volkswagen,"100,000km",211,2005,"180,480,000 Rwf"
7435,2011-03-09 19:56:18,station wagon,Manual,diesel,,20,volkswagen,"150,000km",90,1996,"36,228,000 Rwf"
7436,2011-04-04 13:38:43,other,Manual,diesel,,206,peugeot,"150,000km",120,2003,"73,198,800 Rwf"
7437,2011-03-11 20:57:08,,Manual,,Yes,440,volkswagen,"60,000km",60,2012,"420,000 Rwf"
7438,2011-03-20 02:36:43,compact car,Automatic,gasoline,,4,opel,"125,000km",60,1990,"600,000 Rwf"
7439,2011-03-11 11:59:06,station wagon,Manual,diesel,,116,seat,"100,000km",170,2005,"145,020,000 Rwf"
7440,2011-03-15 21:51:55,station wagon,Automatic,diesel,,801,audi,"90,000km",190,2006,"276,600,000 Rwf"
7441,2011-03-10 12:57:26,SUV,Automatic,diesel,,468,mercedes_benz,"150,000km",164,1996,0 Rwf
7442,2011-03-17 20:45:05,convertible,Manual,gasoline,,457,volkswagen,"100,000km",60,1962,"540,000,000 Rwf"
7443,2011-03-29 20:47:09,station wagon,Manual,gasoline,,311,mercedes_benz,"150,000km",170,1996,"12,300,000 Rwf"
7444,2011-03-28 09:56:01,compact car,Manual,gasoline,,420,volkswagen,"50,000km",60,2007,"84,240,000 Rwf"
7445,2011-03-20 08:57:21,compact car,Manual,diesel,,67,kia,"90,000km",90,2007,0 Rwf
7446,2011-03-12 12:51:37,station wagon,Automatic,diesel,,9,audi,"150,000km",143,2003,"120,598,800 Rwf"
7447,2011-03-31 22:56:58,station wagon,Manual,diesel,,787,ford,"150,000km",155,2000,"25,068,000 Rwf"
7448,2011-03-24 17:56:06,convertible,Manual,gasoline,,36,volkswagen,"60,000km",57,1974,"265,080,000 Rwf"
7449,2011-03-29 01:55:55,compact car,Manual,gasoline,,657,mercedes_benz,"150,000km",82,1995,"12,838,800 Rwf"
7450,2011-03-13 07:37:14,sedan,Automatic,gasoline,Yes,195,mercedes_benz,"150,000km",205,1994,"24,240,000 Rwf"
7451,2011-03-08 20:54:44,compact car,Manual,gasoline,,120,ford,"80,000km",60,2001,"24,420,000 Rwf"
7452,2011-03-07 07:36:40,van,Manual,gasoline,Yes,961,volkswagen,"5,000km",0,1971,0 Rwf
7453,2011-04-03 22:47:26,compact car,Manual,gasoline,,800,opel,"150,000km",45,1992,"12,000,000 Rwf"
7454,2011-03-24 14:42:23,convertible,Automatic,gasoline,,464,mercedes_benz,"80,000km",163,2003,"180,600,000 Rwf"
7455,2011-03-09 08:53:10,station wagon,Automatic,diesel,Yes,633,kia,"150,000km",144,1999,"12,420,000 Rwf"
7456,2011-03-07 09:36:59,sedan,Manual,diesel,,16,audi,"150,000km",179,2000,"108,838,800 Rwf"
7457,2011-03-09 19:25:27,Other,Manual,gasoline,,25,mercedes_benz,"150,000km",136,1992,"12,000,000 Rwf"
7458,2011-03-29 21:57:06,compact car,Manual,gasoline,,420,volkswagen,"125,000km",60,1991,"13,080,000 Rwf"
7459,2011-03-23 02:36:23,sedan,Automatic,gasoline,,17,mercedes_benz,"150,000km",130,1996,"48,480,000 Rwf"
7460,2011-03-20 07:58:56,van,Manual,gasoline,,444,opel,"150,000km",147,1999,"60,582,000 Rwf"
7461,2011-03-31 11:59:07,sedan,Automatic,gasoline,,168,volkswagen,"60,000km",211,2007,"228,588,000 Rwf"
7462,2011-03-19 19:48:39,,Manual,gasoline,,623,volkswagen,"150,000km",75,2011,"12,720,000 Rwf"
7463,2011-03-29 12:36:17,sedan,Manual,diesel,Yes,135,volkswagen,"40,000km",105,2009,"49,140,000 Rwf"
7464,2011-03-21 00:57:46,station wagon,Manual,gasoline,,111,audi,"20,000km",300,2009,"372,000,000 Rwf"
7465,2011-03-15 23:38:59,van,Automatic,diesel,Yes,709,renault,"150,000km",177,2000,"13,078,800 Rwf"
7466,2011-03-09 14:53:12,,Automatic,diesel,,64,bmw,"90,000km",163,2012,"144,240,000 Rwf"
7467,2011-03-19 17:53:47,sedan,Automatic,gasoline,,213,volkswagen,"150,000km",75,1990,"660,000 Rwf"
7468,2011-03-06 13:46:58,station wagon,Manual,gasoline,,641,ford,"150,000km",90,1993,"1,020,000 Rwf"
7469,2011-03-30 08:54:29,station wagon,Automatic,gasoline,,370,mercedes_benz,"150,000km",184,2002,"120,799,200 Rwf"
7470,2011-04-03 23:57:13,sedan,Automatic,gasoline,,121,mercedes_benz,"90,000km",204,2005,"289,188,000 Rwf"
7471,2011-03-22 21:49:00,station wagon,Manual,diesel,,24,volkswagen,"150,000km",105,2001,"72,588,000 Rwf"
7472,2011-03-14 08:54:14,van,Manual,diesel,,93,renault,"150,000km",101,2001,"36,900,000 Rwf"
7473,2011-04-01 01:58:20,other,Automatic,electric,,42,sonstige_autos,"10,000km",0,1998,"61,176,000 Rwf"
7474,2011-04-02 19:38:25,sedan,Manual,diesel,,42,mercedes_benz,"150,000km",150,1999,"84,958,800 Rwf"
7475,2011-03-30 12:38:11,compact car,Automatic,gasoline,Yes,664,opel,"125,000km",500,1990,"600,000 Rwf"
7476,2011-04-02 13:45:09,,Automatic,,,597,bmw,"150,000km",177,2000,"72,600,000 Rwf"
7477,2011-03-28 02:36:40,sedan,Manual,gasoline,,611,opel,"150,000km",0,1994,"360,000 Rwf"
7478,2011-03-21 17:55:28,Other,Manual,gasoline,,479,ford,"90,000km",115,1981,"24,960,000 Rwf"
7479,2011-03-25 13:57:24,van,Manual,gasoline,,43,volkswagen,"150,000km",174,1993,"12,480,000 Rwf"
7480,2011-03-08 14:51:33,compact car,Manual,gasoline,,88,volkswagen,"150,000km",60,1999,"12,420,000 Rwf"
7481,2011-03-05 18:57:27,sedan,,gasoline,,609,chevrolet,"150,000km",0,2000,"12,120,000 Rwf"
7482,2011-03-26 14:38:42,compact car,Manual,gasoline,,156,daihatsu,"100,000km",55,1994,"540,000 Rwf"
7483,2011-03-08 17:39:41,sedan,Manual,gasoline,Yes,861,volkswagen,"150,000km",75,1994,"1,198,800 Rwf"
7484,2011-03-29 10:37:02,compact car,Manual,gasoline,,91,volkswagen,"90,000km",86,2005,"85,080,000 Rwf"
7485,2011-03-07 09:55:46,compact car,Manual,gasoline,,295,renault,"125,000km",58,2005,"25,198,800 Rwf"
7486,2011-03-19 16:52:24,compact car,Manual,diesel,,67,kia,"90,000km",90,2007,0 Rwf
7487,2011-03-21 15:39:19,van,Manual,diesel,Yes,16,volkswagen,"150,000km",105,1999,"24,840,000 Rwf"
7488,2011-03-21 16:59:07,convertible,Manual,gasoline,,941,opel,"150,000km",71,1990,"1,140,000 Rwf"
7489,2011-04-03 05:03:06,sedan,Manual,diesel,,653,audi,"150,000km",140,2006,"120,600,000 Rwf"
7490,2011-03-09 16:56:23,sedan,Automatic,gasoline,Yes,310,audi,"150,000km",115,1987,"240,000 Rwf"
7491,2011-04-06 01:06:37,station wagon,Automatic,gasoline,,238,bmw,"150,000km",231,1996,"48,900,000 Rwf"
7492,2011-03-08 13:37:02,SUV,Manual,diesel,,323,sonstige_autos,"10,000km",0,1989,"25,080,000 Rwf"
7493,2011-03-18 12:43:59,sedan,Manual,diesel,,658,audi,"150,000km",131,1997,"24,240,000 Rwf"
7494,2011-03-27 20:47:43,Other,Manual,gasoline,,26,sonstige_autos,"150,000km",95,1966,"181,198,800 Rwf"
7495,2011-03-12 11:49:30,compact car,Manual,gasoline,,110,volkswagen,"150,000km",75,1997,"24,600,000 Rwf"
7496,2011-03-28 17:43:54,sedan,Manual,diesel,,265,volkswagen,"150,000km",90,1993,"1,140,000 Rwf"
7497,2011-03-13 20:21:35,sedan,Manual,gasoline,,2,bmw,"150,000km",150,1995,"24,348,000 Rwf"
7498,2011-03-28 18:48:34,Other,Automatic,gasoline,,227,mercedes_benz,"150,000km",218,1995,"36,958,800 Rwf"
7499,2011-03-13 19:36:22,station wagon,Manual,diesel,,822,skoda,"150,000km",105,2002,"72,180,000 Rwf"
7500,2011-04-02 12:25:27,station wagon,Automatic,gasoline,,44,audi,"150,000km",125,2004,"109,188,000 Rwf"
7501,2011-03-06 10:06:18,,Manual,gasoline,,2,volkswagen,"125,000km",75,2000,"60,420,000 Rwf"
7502,2011-03-07 13:37:34,van,Manual,diesel,,962,volkswagen,"150,000km",105,2006,"144,840,000 Rwf"
7503,2011-04-01 16:45:46,sedan,Manual,gasoline,Yes,523,fiat,"150,000km",103,1998,"358,800 Rwf"
7504,2011-03-07 07:36:41,sedan,Manual,diesel,,348,ford,"150,000km",90,1997,"13,020,000 Rwf"
7505,2011-03-20 16:38:36,compact car,Manual,gasoline,,367,volkswagen,"150,000km",75,1995,"24,120,000 Rwf"
7506,2011-03-07 15:49:20,sedan,Manual,diesel,Yes,682,ford,"150,000km",101,1999,"960,000 Rwf"
7507,2011-03-11 09:50:36,,Manual,,,628,mitsubishi,"150,000km",95,2013,"24,120,000 Rwf"
7508,2011-03-09 12:37:59,compact car,Manual,gasoline,,587,volkswagen,"60,000km",64,1999,"48,360,000 Rwf"
7509,2011-03-14 17:54:55,sedan,Automatic,diesel,Yes,302,mercedes_benz,"150,000km",150,1999,"60,598,800 Rwf"
7510,2011-03-26 15:38:21,compact car,Manual,gasoline,,89,alfa_romeo,"150,000km",0,1996,"12,000,000 Rwf"
7511,2011-03-26 22:51:35,convertible,Manual,gasoline,,950,peugeot,"150,000km",136,1998,"13,188,000 Rwf"
7512,2011-03-28 12:50:51,,Manual,,,558,volkswagen,"150,000km",72,1990,0 Rwf
7513,2011-03-28 12:50:24,sedan,Manual,gasoline,Yes,29,volkswagen,"150,000km",69,1984,"780,000 Rwf"
7514,2011-03-10 11:49:30,station wagon,Manual,gasoline,,78,skoda,"125,000km",101,1998,"25,197,600 Rwf"
7515,2011-04-06 20:06:25,compact car,,gasoline,Yes,267,fiat,"150,000km",0,1993,"120,000 Rwf"
7516,2011-03-17 16:53:58,,,diesel,,623,seat,"150,000km",0,1995,"540,000 Rwf"
7517,2011-03-10 10:42:34,sedan,Manual,,,440,mercedes_benz,"150,000km",132,1988,"598,800 Rwf"
7518,2011-03-28 17:57:17,compact car,Manual,gasoline,,30,opel,"150,000km",65,1992,"600,000 Rwf"
7519,2011-03-24 09:37:40,,Automatic,gasoline,,640,volkswagen,"125,000km",75,2011,0 Rwf
7520,2011-04-04 21:45:17,SUV,Automatic,diesel,,32,audi,"60,000km",239,2004,"144,000,000 Rwf"
7521,2011-03-14 11:31:22,SUV,Manual,gasoline,,147,kia,"150,000km",141,2000,"48,720,000 Rwf"
7522,2011-04-01 16:50:07,,,diesel,,128,volkswagen,"150,000km",180,2000,"84,598,800 Rwf"
7523,2011-03-25 08:52:33,compact car,Manual,,Yes,650,opel,"125,000km",60,1995,"600,000 Rwf"
7524,2011-03-30 13:57:45,compact car,Manual,gasoline,,199,volkswagen,"30,000km",60,2007,"85,188,000 Rwf"
7525,2011-03-26 01:00:58,sedan,Automatic,gasoline,,397,bmw,"150,000km",192,1992,"13,198,800 Rwf"
7526,2011-04-02 11:38:15,station wagon,Automatic,diesel,,429,mercedes_benz,"150,000km",116,1998,"12,900,000 Rwf"
7527,2011-04-03 17:52:55,sedan,Manual,gasoline,,663,renault,"40,000km",109,1972,"60,960,000 Rwf"
7528,2011-04-03 19:49:58,station wagon,Manual,diesel,,406,mercedes_benz,"150,000km",0,1994,0 Rwf
7529,2011-03-22 22:38:56,compact car,Manual,gasoline,,755,renault,"60,000km",60,2000,"24,120,000 Rwf"
7530,2011-03-14 17:46:08,compact car,Manual,gasoline,,367,suzuki,"100,000km",92,2000,"48,958,800 Rwf"
7531,2011-04-02 21:06:17,van,Manual,diesel,,233,peugeot,"150,000km",120,2003,"96,240,000 Rwf"
7532,2011-03-16 18:49:26,sedan,Manual,gasoline,,210,volkswagen,"150,000km",116,1994,"12,660,000 Rwf"
7533,2011-03-25 00:56:17,compact car,Manual,diesel,,705,opel,"150,000km",69,1999,"12,120,000 Rwf"
7534,2011-03-26 17:50:52,sedan,Automatic,gasoline,,130,bmw,"150,000km",218,2001,"180,598,800 Rwf"
7535,2011-03-23 10:25:23,station wagon,Automatic,diesel,,152,bmw,"150,000km",272,2000,"144,000,000 Rwf"
7536,2011-03-16 15:06:23,sedan,Manual,diesel,,542,audi,"150,000km",131,1996,"24,960,000 Rwf"
7537,2011-04-01 16:48:31,compact car,Manual,gasoline,,341,toyota,"70,000km",69,2006,"73,080,000 Rwf"
7538,2011-03-22 22:53:14,compact car,Manual,gasoline,,582,volkswagen,"125,000km",50,1994,"12,238,800 Rwf"
7539,2011-04-03 16:43:31,compact car,Manual,gasoline,Yes,177,opel,"100,000km",60,2003,"12,828,000 Rwf"
7540,2011-03-20 16:54:51,van,Manual,gasoline,Yes,405,chrysler,"150,000km",150,1993,"420,000 Rwf"
7541,2011-03-09 19:50:00,sedan,Automatic,diesel,,1,bmw,"90,000km",204,2005,"132,000,000 Rwf"
7542,2011-03-26 15:47:55,station wagon,,diesel,,700,volkswagen,"150,000km",0,1999,"24,600,000 Rwf"
7543,2011-03-10 23:57:31,van,Manual,diesel,,823,volkswagen,"150,000km",101,1999,"36,600,000 Rwf"
7544,2011-04-01 16:56:59,sedan,Manual,diesel,,378,audi,"150,000km",105,2005,"85,080,000 Rwf"
7545,2011-03-31 23:50:42,compact car,Manual,gasoline,,113,peugeot,"150,000km",45,1991,"828,000 Rwf"
7546,2011-03-26 15:49:18,compact car,Manual,gasoline,Yes,11,peugeot,"70,000km",60,2004,0 Rwf
7547,2011-03-31 19:54:13,van,Manual,gasoline,,379,opel,"70,000km",140,2007,"120,588,000 Rwf"
7548,2011-03-29 19:47:02,sedan,Manual,gasoline,,891,opel,"150,000km",101,1995,"12,360,000 Rwf"
7549,2011-03-22 18:49:21,compact car,Manual,gasoline,,205,volkswagen,"150,000km",50,1994,"12,120,000 Rwf"
7550,2011-03-27 20:54:50,SUV,Automatic,diesel,,416,land_rover,"150,000km",190,2001,"144,840,000 Rwf"
7551,2011-03-10 13:36:20,sedan,Automatic,diesel,,106,mercedes_benz,"150,000km",143,1995,"36,598,800 Rwf"
7552,2011-03-20 16:39:37,station wagon,Manual,diesel,,426,volkswagen,"125,000km",105,2006,"109,188,000 Rwf"
7553,2011-04-01 18:52:31,van,Manual,diesel,,614,volkswagen,"150,000km",116,1996,"37,080,000 Rwf"
7554,2011-03-15 19:45:52,,,,,90,lancia,"100,000km",0,1985,"14,400 Rwf"
7555,2011-03-07 13:48:50,sedan,Manual,diesel,,47,mercedes_benz,"150,000km",82,2000,"36,720,000 Rwf"
7556,2011-03-08 21:51:03,sedan,Automatic,gasoline,,976,mercedes_benz,"100,000km",326,1987,"300,600,000 Rwf"
7557,2011-03-25 12:46:04,,Manual,gasoline,Yes,384,ford,"125,000km",60,2012,"36,958,800 Rwf"
7558,2011-03-17 19:39:38,van,Manual,diesel,,786,volkswagen,"150,000km",104,1999,"36,600,000 Rwf"
7559,2011-03-06 03:36:28,compact car,Manual,gasoline,,36,renault,"150,000km",58,1994,"838,800 Rwf"
7560,2011-03-23 15:55:38,sedan,Manual,,Yes,838,mercedes_benz,"5,000km",122,1990,"1,020,000 Rwf"
7561,2011-03-15 13:54:02,convertible,Manual,gasoline,,629,volkswagen,"125,000km",75,1990,"24,300,000 Rwf"
7562,2011-03-11 05:32:29,,Manual,gasoline,,244,mercedes_benz,"150,000km",75,2011,"936,000 Rwf"
7563,2011-03-10 13:36:53,station wagon,Manual,gasoline,,162,volkswagen,"150,000km",101,1993,"708,000 Rwf"
7564,2011-04-04 21:43:10,compact car,Manual,diesel,Yes,614,hyundai,"150,000km",88,2002,"12,660,000 Rwf"
7565,2011-03-07 21:58:16,compact car,Manual,,Yes,870,volkswagen,"150,000km",0,1992,"600,000 Rwf"
7566,2011-03-16 14:46:42,station wagon,Automatic,diesel,,102,audi,"150,000km",182,1999,"12,840,000 Rwf"
7567,2011-03-23 10:37:00,station wagon,Manual,gasoline,,265,opel,"150,000km",125,1996,"540,000 Rwf"
7568,2011-03-12 22:56:14,SUV,Automatic,LPG,,793,sonstige_autos,"150,000km",179,1994,"61,095,600 Rwf"
7569,2011-03-25 19:52:17,compact car,Manual,gasoline,,9,volkswagen,"150,000km",75,1989,"480,000 Rwf"
7570,2011-03-24 09:47:24,van,Manual,diesel,,945,fiat,"150,000km",110,1999,"12,000,000 Rwf"
7571,2011-03-12 00:53:46,compact car,Manual,gasoline,,938,ford,"150,000km",50,1995,"1,020,000 Rwf"
7572,2011-03-30 20:52:40,sedan,Manual,gasoline,,821,ford,"150,000km",130,1994,"1,020,000 Rwf"
7573,2011-03-07 12:59:03,sedan,Automatic,gasoline,,211,hyundai,"70,000km",235,2001,"60,834,000 Rwf"
7574,2011-03-19 05:03:07,compact car,Manual,gasoline,,922,fiat,"100,000km",101,2003,"61,080,000 Rwf"
7575,2011-03-26 16:57:28,Other,Automatic,gasoline,,63,mercedes_benz,"150,000km",218,1993,"60,600,000 Rwf"
7576,2011-03-14 09:37:04,,Manual,gasoline,,315,renault,"150,000km",75,2012,"12,720,000 Rwf"
7577,2011-03-15 20:51:47,sedan,Manual,gasoline,,683,volkswagen,"50,000km",122,2006,"156,240,000 Rwf"
7578,2011-03-29 01:56:49,SUV,Automatic,gasoline,,140,chevrolet,"125,000km",230,2004,"156,600,000 Rwf"
7579,2011-04-01 17:44:23,sedan,Manual,diesel,,406,fiat,"150,000km",116,1998,"1,198,800 Rwf"
7580,2011-03-21 16:53:54,other,Manual,gasoline,,428,bmw,"150,000km",115,1996,0 Rwf
7581,2011-03-25 11:41:27,compact car,Manual,gasoline,,178,renault,"150,000km",75,1997,"780,000 Rwf"
7582,2011-04-05 07:36:19,sedan,Manual,gasoline,,442,volkswagen,"100,000km",75,1991,"24,840,000 Rwf"
7583,2011-03-24 11:48:18,SUV,Automatic,gasoline,,464,mercedes_benz,"150,000km",218,1994,"48,360,000 Rwf"
7584,2011-03-31 19:58:09,van,Manual,diesel,,269,volkswagen,"125,000km",0,2001,"36,319,200 Rwf"
7585,2011-03-10 23:57:23,compact car,Automatic,gasoline,,501,smart,"90,000km",61,2004,"37,068,000 Rwf"
7586,2011-03-17 12:37:34,SUV,Manual,gasoline,,478,dacia,"60,000km",105,2008,"133,080,000 Rwf"
7587,2011-03-08 21:55:32,convertible,Manual,gasoline,,314,volkswagen,"100,000km",50,1968,"253,188,000 Rwf"
7588,2011-03-25 13:46:45,,,,,906,sonstige_autos,"5,000km",0,1995,"480,000 Rwf"
7589,2011-03-28 11:49:40,sedan,Manual,gasoline,,336,bmw,"80,000km",143,2004,"132,900,000 Rwf"
7590,2011-03-31 14:49:47,sedan,Manual,diesel,,12,citroen,"60,000km",92,2007,0 Rwf
7591,2011-03-11 13:59:56,SUV,Automatic,diesel,,1,mercedes_benz,"125,000km",224,2004,"156,000,000 Rwf"
7592,2011-03-17 19:52:40,sedan,Automatic,diesel,,763,bmw,"150,000km",218,2000,"120,240,000 Rwf"
7593,2011-03-12 22:53:15,,,,,923,mercedes_benz,"150,000km",0,1995,"72,000,000 Rwf"
7594,2011-04-06 18:36:26,station wagon,Manual,gasoline,,26,volkswagen,"150,000km",115,1996,"24,838,800 Rwf"
7595,2011-03-15 18:37:20,compact car,Manual,gasoline,,111,fiat,"150,000km",60,1995,"900,000 Rwf"
7596,2011-04-01 13:58:23,compact car,Manual,gasoline,,505,opel,"70,000km",90,2004,"60,480,000 Rwf"
7597,2011-03-26 21:57:43,sedan,Manual,gasoline,,426,audi,"150,000km",163,2000,"72,420,000 Rwf"
7598,2011-03-14 10:56:46,sedan,Automatic,diesel,,741,bmw,"50,000km",143,2007,"204,000,000 Rwf"
7599,2011-03-22 21:47:00,sedan,Manual,gasoline,,364,ford,"125,000km",116,2000,"72,600,000 Rwf"
7600,2011-03-10 19:58:53,sedan,Manual,gasoline,,456,opel,"150,000km",170,1995,"12,000,000 Rwf"
7601,2011-03-21 07:56:51,compact car,Automatic,gasoline,,268,renault,"150,000km",0,1991,0 Rwf
7602,2011-03-20 15:06:25,sedan,Automatic,diesel,,447,mercedes_benz,"150,000km",225,2001,"96,600,000 Rwf"
7603,2011-03-29 23:46:50,compact car,Manual,gasoline,,511,volkswagen,"150,000km",75,1996,"24,588,000 Rwf"
7604,2011-03-16 15:51:49,compact car,Manual,gasoline,,171,opel,"150,000km",45,1991,"540,000 Rwf"
7605,2011-03-25 15:56:50,van,,,,574,volkswagen,"5,000km",0,2000,"30,000 Rwf"
7606,2011-03-19 14:49:51,compact car,Manual,gasoline,,5,daihatsu,"150,000km",58,2002,"12,588,000 Rwf"
7607,2011-03-29 10:53:03,convertible,Manual,gasoline,,824,suzuki,"100,000km",80,1989,"120,000 Rwf"
7608,2011-03-19 08:55:40,Other,Automatic,gasoline,Yes,790,audi,"150,000km",150,1998,"60,300,000 Rwf"
7609,2011-03-17 19:25:24,sedan,Automatic,gasoline,,104,audi,"150,000km",256,1999,"108,240,000 Rwf"
7610,2011-03-07 00:36:16,sedan,Automatic,diesel,,401,audi,"150,000km",232,2003,"180,300,000 Rwf"
7611,2011-04-01 04:02:39,sedan,Manual,gasoline,,393,mercedes_benz,"150,000km",122,1992,"12,060,000 Rwf"
7612,2011-03-15 23:54:29,sedan,Automatic,gasoline,,494,bmw,"150,000km",450,2008,"432,600,000 Rwf"
7613,2011-03-17 12:54:52,,Manual,,,426,mercedes_benz,"150,000km",163,2012,"60,960,000 Rwf"
7614,2011-03-05 19:48:19,,Manual,gasoline,Yes,103,daewoo,"150,000km",86,2013,"240,000 Rwf"
7615,2011-03-09 20:39:16,van,Manual,gasoline,,440,mercedes_benz,"125,000km",102,2000,"36,720,000 Rwf"
7616,2011-03-29 09:54:36,Other,Automatic,gasoline,,699,smart,"125,000km",33,1997,"13,140,000 Rwf"
7617,2011-03-25 09:50:57,,,,,937,volkswagen,"150,000km",0,1995,0 Rwf
7618,2011-03-27 15:46:21,compact car,Manual,gasoline,,635,ford,"90,000km",75,2005,"72,600,000 Rwf"
7619,2011-03-10 16:37:32,station wagon,Manual,diesel,,130,bmw,"150,000km",163,1997,"24,468,000 Rwf"
7620,2011-03-22 22:55:53,sedan,Manual,gasoline,,748,opel,"100,000km",116,1993,"24,238,800 Rwf"
7621,2011-04-01 19:50:21,station wagon,Automatic,diesel,,780,audi,"150,000km",232,2002,"97,080,000 Rwf"
7622,2011-03-28 21:37:13,compact car,Manual,gasoline,,192,opel,"150,000km",58,1998,"1,198,800 Rwf"
7623,2011-03-10 12:25:21,,Manual,diesel,,447,volvo,"125,000km",114,2007,"132,000,000 Rwf"
7624,2011-03-07 15:54:23,compact car,Manual,gasoline,,21,opel,"150,000km",54,1993,"780,000 Rwf"
7625,2011-04-06 08:25:37,van,Manual,gasoline,Yes,8,opel,"150,000km",101,1999,"12,000,000 Rwf"
7626,2011-03-19 00:36:44,compact car,Manual,gasoline,,384,volkswagen,"150,000km",60,1997,"24,960,000 Rwf"
7627,2011-04-03 16:50:59,compact car,Manual,gasoline,Yes,639,seat,"150,000km",179,1995,"24,240,000 Rwf"
7628,2011-03-29 12:41:35,van,Automatic,gasoline,,173,kia,"125,000km",126,1998,"24,360,000 Rwf"
7629,2011-03-07 20:37:55,van,Manual,gasoline,Yes,609,opel,"60,000km",120,2006,"73,080,000 Rwf"
7630,2011-03-28 19:25:24,station wagon,Automatic,gasoline,,8,audi,"150,000km",131,2001,"72,588,000 Rwf"
7631,2011-03-13 18:52:41,van,Manual,gasoline,,199,renault,"150,000km",107,1996,"13,080,000 Rwf"
7632,2011-03-05 19:56:09,compact car,,,,43,bmw,"150,000km",0,1991,"360,000 Rwf"
7633,2011-04-03 18:30:48,sedan,Manual,gasoline,,8,bmw,"80,000km",122,2003,"120,600,000 Rwf"
7634,2011-03-06 13:46:31,station wagon,Automatic,diesel,,151,bmw,"150,000km",286,2002,"168,358,800 Rwf"
7635,2011-03-18 10:39:14,compact car,,,,715,volkswagen,"125,000km",54,1997,"24,960,000 Rwf"
7636,2011-04-01 13:49:57,compact car,Manual,gasoline,,481,volkswagen,"150,000km",60,2002,"48,000,000 Rwf"
7637,2011-04-01 22:57:35,Other,Automatic,gasoline,Yes,576,audi,"150,000km",250,1999,"96,600,000 Rwf"
